Movie Name,Rating,Votes,Duration (minutes)
148. Cinta Dari Timor,8.4, 94K,82
149. Burgemeestersmoord,8.4, 94K,N/A
150. Le choix du pianiste,8.4, 94K,106
151. Ett hjärta är alltid rött,8.4, 94K,103
152. The Fall of 2008,8.4, 94K,61
153. Guadalupe: Mother of Humanity,8.4, 94K,102
"154. Arlempdes, la légende du premier château de la Loire",8.4, 94K,N/A
155. 3 Frauen 1 Streik,8.4, 94K,N/A
156. Yakamoz,8.4, 94K,96
157. Myall Creek Day of Justice,8.4, 94K,78
158. All or Nothin',8.4, 94K,95
159. Dogman Territory: Werewolves in the Land Between the Lakes,8.4, 94K,N/A
160. Manyunya. Priklyucheniya v derevne,8.4, 94K,84
161. Who Killed Lawrence of Arabia?,8.4, 94K,100
162. Warrior Awang and Master Tok Gajah,8.4, 94K,118
163. Lulu in Turin,8.4, 94K,76
164. Atomic People,8.4, 94K,90
165. Paul Anka: His Way,8.4, 94K,100
166. Jíkuri,8.4, 94K,N/A
167. Ainda Somos os Mesmos,8.4, 94K,90
168. Bloodspawn,8.4, 94K,76
169. Pol Pot Dancing,8.4, 94K,102
170. Madame Durocher,8.4, 94K,N/A
171. Drama 1882,8.4, 94K,45
172. The Happiest Place on Earth,8.4, 94K,N/A
173. Manyunya. Priklyucheniya v Moskve,8.4, 94K,87
174. Zhi Ci Qing Lv,8.4, 94K,89
175. Ray of Hope,8.4, 94K,105
176. Colors of the Sun,8.4, 94K,N/A
177. Village of Death: Oradour-sur-Glane 1944,8.4, 94K,58
178. Lafran,8.4, 94K,99
179. The Legacy of Mahaveer,8.4, 94K,N/A
180. The Knowing,8.4, 94K,88
181. Ecce Homo Brâncoveanu,8.4, 94K,92
182. Malês,8.4, 94K,N/A
183. Holdin' Weight: The Darryl Reed Story,8.4, 94K,N/A
184. Operation Star,8.4, 94K,102
185. Burkitt,8.4, 94K,73
186. Stampila,8.4, 94K,N/A
187. Onihei Hankacho: Ketto,8.4, 94K,N/A
188. Tayna Chyornoy Ruki,8.4, 94K,84
189. L'orizzonte chiuso,8.4, 94K,N/A
190. The Hegartys of the Laurels,8.4, 94K,N/A
191. The Colonizer,8.4, 94K,77
192. Song of the Last Lacandon Holy Man,8.4, 94K,67
193. ¿De qué casa eres?,8.4, 94K,72
194. Detor: The Rise of a Warrior Hunter,8.4, 94K,N/A
195. Public Defender,8.4, 94K,N/A
