Movie Name,Rating,Votes,Duration (minutes)
129. Bitconned,8.3, 8.7K,93
130. Secrets of the Neanderthals,8.3, 8.7K,80
131. Fanatical: The Catfishing of Tegan and Sara,8.3, 8.7K,99
132. Becoming Madonna,8.3, 8.7K,91
133. Blur: To the End,8.3, 8.7K,104
134. The Brink of Dreams,8.3, 8.7K,102
135. From Russia with Lev,8.3, 8.7K,92
136. Hayao Miyazaki and the Heron,8.3, 8.7K,120
"137. Thank You, Dr. Fauci",8.3, 8.7K,91
138. The Road to Patagonia,8.3, 8.7K,90
139. Rise of OnlyFans,8.3, 8.7K,52
140. Faye,8.3, 8.7K,91
141. Playing to Survive: von Cramm vs Hitler,8.3, 8.7K,101
142. The Truth vs. Alex Jones,8.3, 8.7K,121
143. Ange & the Boss: Puskas in Australia,8.3, 8.7K,77
144. The Mandela Effect Phenomenon,8.3, 8.7K,N/A
145. Mistress Dispeller,8.3, 8.7K,94
146. Janis Ian: Breaking Silence,8.3, 8.7K,114
147. Diddy: Summit to Plummet,8.3, 8.7K,60
148. DIG! XX,8.3, 8.7K,146
149. Union,8.3, 8.7K,100
150. Viktor,8.3, 8.7K,89
151. If Jack Reacher Could Sing,8.3, 8.7K,31
152. Surveilled,8.3, 8.7K,60
153. One Night in Millstreet,8.3, 8.7K,79
154. Federer: Twelve Final Days,8.3, 8.7K,88
155. The Life and Deaths of Christopher Lee,8.3, 8.7K,99
156. RRR: Behind & Beyond,8.3, 8.7K,98
"157. MoviePass, MovieCrash",8.3, 8.7K,96
158. Screams Before Silence,8.3, 8.7K,57
159. RUNN,8.3, 8.7K,56
160. Aneta,8.3, 8.7K,100
161. The Honey Trap,8.3, 8.7K,82
162. Breaking Into Beautiful,8.3, 8.7K,88
163. The M Factor: Shredding the Silence on Menopause,8.3, 8.7K,N/A
164. Spermworld,8.3, 8.7K,84
165. Untold: The Murder of Air McNair,8.3, 8.7K,57
166. Norman's Rare Guitars Documentary,8.3, 8.7K,N/A
167. To the Journey: Looking Back at Star Trek: Voyager,8.3, 8.7K,N/A
168. Mogwai: If the Stars Had a Sound,8.3, 8.7K,92
169. Architecton,8.3, 8.7K,98
170. Elizabeth Taylor: The Lost Tapes,8.3, 8.7K,100
171. Blue Road: The Edna O'Brien Story,8.3, 8.7K,99
172. Diane Warren: Relentless,8.3, 8.7K,91
173. The Rubber-Keyed Wonder,8.3, 8.7K,141
174. Intercepted,8.3, 8.7K,95
175. Stopping the Steal,8.3, 8.7K,90
176. Interview with the Extraterrestrial,8.3, 8.7K,90
177. Apocalypse in the Tropics,8.3, 8.7K,110
178. The Divided Island,8.3, 8.7K,N/A
179. The Last Sacrifice,8.3, 8.7K,94
180. God Bless Bitcoin,8.3, 8.7K,89
181. In Search of Darkness 1990-1994: A Journey Into Iconic '90s Horror,8.3, 8.7K,363
"182. Lumière, l'aventure continue",8.3, 8.7K,104
183. Vigilantes Inc.: America's New Vote Suppression Hitmen,8.3, 8.7K,78
184. Doc of Chucky,8.3, 8.7K,295
185. ChiefsAholic: A Wolf in Chiefs Clothing,8.3, 8.7K,121
186. Pet Farm,8.3, 8.7K,83
187. Zurawski v Texas,8.3, 8.7K,98
188. Diving Into the Darkness,8.3, 8.7K,96
189. La guitarra flamenca de Yerai Cortés,8.3, 8.7K,95
190. Girls State,8.3, 8.7K,97
191. Living with Leopards,8.3, 8.7K,71
192. Jurnal Risa by Risa Saraswati,8.3, 8.7K,92
193. The Kindness Within: A Journey to Freedom,8.3, 8.7K,90
194. Road Diary: Bruce Springsteen and the E Street Band,8.3, 8.7K,99
195. Biohack Yourself,8.3, 8.7K,90
196. Car Gangs,8.3, 8.7K,75
197. Centered: Joe Lieberman,8.3, 8.7K,77
198. The Propagandist,8.3, 8.7K,108
199. For the Living,8.3, 8.7K,117
200. Vindicating Trump,8.3, 8.7K,96
201. Eno,8.3, 8.7K,85
202. Jung Kook: I Am Still,8.3, 8.7K,90
203. Ol' Dirty Bastard: A Tale of Two Dirtys,8.3, 8.7K,N/A
204. Lula,8.3, 8.7K,90
205. No Cap,8.3, 8.7K,108
206. The Ghost of Anne Boleyn,8.3, 8.7K,46
207. Endless Calls for Fame,8.3, 8.7K,81
208. Wisdom of Happiness,8.3, 8.7K,90
209. Stripped: Nashville,8.3, 8.7K,82
210. E.1027 - Eileen Gray and the House by the Sea,8.3, 8.7K,89
211. Concrete Jungle,8.3, 8.7K,N/A
212. Bogart: Life Comes in Flashes,8.3, 8.7K,99
213. The Bobby Dunbar Changeling,8.3, 8.7K,N/A
214. I'm Your Venus,8.3, 8.7K,85
215. Birdsong,8.3, 8.7K,52
216. The Honorable Shyne,8.3, 8.7K,103
217. Eternal You,8.3, 8.7K,87
218. Tiger,8.3, 8.7K,90
219. Children of the Cult,8.3, 8.7K,75
220. Counted Out,8.3, 8.7K,89
221. Wishing on a Star,8.3, 8.7K,99
222. In Waves and War,8.3, 8.7K,107
223. Devo,8.3, 8.7K,90
"224. Jeste nejsem, kým chci být",8.3, 8.7K,90
225. From Darkness to Light,8.3, 8.7K,108
226. Matt Rife: Lucid - A Crowd Work Special,8.3, 8.7K,54
227. Source,8.3, 8.7K,52
228. From Roger Moore with Love,8.3, 8.7K,79
