Movie Name,Rating,Votes,Duration (minutes)
156. Jigra,5.4, 44K,153
157. One Fast Move,5.4, 44K,108
158. Angels Fallen: Warriors of Peace,5.4, 44K,103
159. The Last Kumite,5.4, 44K,105
160. Murder Company,5.4, 44K,86
161. Panda Plan,5.4, 44K,99
162. Karma,5.4, 44K,167
163. Bougainvillea,5.4, 44K,138
164. Golden Kamuy,5.4, 44K,127
165. Cloud,5.4, 44K,123
166. Pani,5.4, 44K,143
167. Utopia,5.4, 44K,91
168. Latency,5.4, 44K,94
169. Murder at Hollow Creek,5.4, 44K,N/A
170. The Thundermans Return,5.4, 44K,70
171. Death Whisperer 2,5.4, 44K,110
172. Dan Da Dan: First Encounter,5.4, 44K,83
173. Everybody Loves Jenifa,5.4, 44K,135
174. Justice League: Crisis on Infinite Earths - Part Two,5.4, 44K,94
175. Sucha Soorma,5.4, 44K,136
176. Freedom,5.4, 44K,110
177. WWII: Operation Phoenix,5.4, 44K,106
178. Anaconda,5.4, 44K,84
179. The Family Star,5.4, 44K,159
180. My Fathers' Daughter,5.4, 44K,78
181. Die Hart 2: Die Harter,5.4, 44K,92
182. Life After Fighting,5.4, 44K,126
183. Hanu Man,5.4, 44K,158
184. Ferry 2,5.4, 44K,94
185. Wynonna Earp: Vengeance,5.4, 44K,96
186. Fight Another Day,5.4, 44K,97
187. Wanted Man,5.4, 44K,85
188. Hijack 1971,5.4, 44K,100
189. Terminator: Skynet Rising,5.4, 44K,88
190. The Greatest of All Time,5.4, 44K,183
191. Alien: Rubicon,5.4, 44K,86
192. Zero,5.4, 44K,88
193. Saripodhaa Sanivaaram,5.4, 44K,166
194. The Clean Up Crew,5.4, 44K,95
195. Sixty Minutes,5.4, 44K,88
196. Escape,5.4, 44K,94
197. Razakar: The Silent Genocide of Hyderabad,5.4, 44K,166
198. Outlaw,5.4, 44K,82
199. Viduthalai Part 2,5.4, 44K,170
200. Revolver,5.4, 44K,114
201. Snow White and the Seven Samurai,5.4, 44K,88
202. The Ballad of Davy Crockett,5.4, 44K,96
203. The Hangman,5.4, 44K,92
