Movie Name,Rating,Votes,Duration (minutes)
155. Killer Influence,7.3, 178K,84
156. Murder and Cocktails,7.3, 178K,88
157. Free Falling,7.3, 178K,89
158. Andhagan,7.3, 178K,142
159. Behave,7.3, 178K,88
160. Brief History of a Family,7.3, 178K,100
161. Drive,7.3, 178K,90
162. Algiers,7.3, 178K,93
163. Vertical,7.3, 178K,111
164. You Are Not Alone,7.3, 178K,105
165. Sheriff,7.3, 178K,133
166. Suspect,7.3, 178K,94
167. Its Name Was Mormo,7.3, 178K,93
168. Bato: Road to Death,7.3, 178K,137
169. A Stranger's Child,7.3, 178K,88
170. Hunting Daze,7.3, 178K,79
171. Naam,7.3, 178K,136
172. Water Horse,7.3, 178K,85
173. Simbaa,7.3, 178K,121
174. DreadClub: Vampire's Verdict,7.3, 178K,N/A
175. You Will Die in 6 Hours,7.3, 178K,91
176. The Birthday Boy,7.3, 178K,118
177. At Her Feet,7.3, 178K,100
178. Ten Toes Down,7.3, 178K,N/A
179. Lunacy,7.3, 178K,77
180. Tell No Lies,7.3, 178K,104
181. Passages of Nexus,7.3, 178K,108
182. Karina,7.3, 178K,91
183. Carnage for Christmas,7.3, 178K,69
184. Tenant,7.3, 178K,99
185. Buying Time,7.3, 178K,84
186. Grayson's Encounter,7.3, 178K,70
187. Vina: Before 7 Days,7.3, 178K,100
188. Daitya,7.3, 178K,101
189. Zim Zim Ala Kazim,7.3, 178K,100
190. Snow Valley,7.3, 178K,75
191. 200KG Vampire,7.3, 178K,93
192. Daft State,7.3, 178K,N/A
193. Beline,7.3, 178K,88
194. A Song from the Dark,7.3, 178K,105
195. Hello Neighbor,7.3, 178K,N/A
196. Aftermath,7.3, 178K,78
197. House of Lies,7.3, 178K,82
198. Who Killed Terrance Brown?,7.3, 178K,95
199. Portraits,7.3, 178K,82
200. Rautu Ka Raaz,7.3, 178K,114
201. O Clube das Mulheres de Negócios,7.3, 178K,95
202. Hunters on a White Field,7.3, 178K,100
203. First Nights at Freddy's,7.3, 178K,98
204. The Unseen Sister,7.3, 178K,112
205. Backfire,7.3, 178K,N/A
206. Pride,7.3, 178K,125
207. To Kill a Wolf,7.3, 178K,92
208. Kizumonogatari: Koyomi Vamp,7.3, 178K,144
209. Perfect Blue,7.3, 178K,N/A
210. The Shadow,7.3, 178K,90
211. Chapter 51,7.3, 178K,N/A
212. Ranam Aram Thavarel,7.3, 178K,121
213. The Last Chainsaw Massacre,7.3, 178K,75
214. The Night Curse of Reatrei,7.3, 178K,95
215. Bodiless,7.3, 178K,90
216. Dead Man,7.3, 178K,109
217. The Star City Murders,7.3, 178K,79
218. Final Girl: Halloween,7.3, 178K,85
219. Videotheque,7.3, 178K,112
220. Oshi no Ko: The Final Act,7.3, 178K,129
221. Døde menn går på ski,7.3, 178K,89
222. A Herança,7.3, 178K,80
